1187 5 1
82.98 111 1 2130 170
1
100.04 120 1 3480 153
1
86.19 130 1 4170 134
1
239.17 141 1 7410 103
1
157.13 140 1 5670 101
1
203.61 141 1 7110 64
1
31.7 76 1 660 64
1
156.99 141 1 7140 61
1
66.94 111 1 2280 60
1
168.78 140 1 6360 41
1
159.38 140 1 6600 39
1
198.73 141 1 6660 35
1
151.12 140 1 5880 35
1
218.38 141 1 7080 34
1
142.91 140 1 6270 34
1
52.3 111 1 2640 30
1
208.57 141 1 7530 29
1
179.38 140 1 6660 26
1
21.78 76 1 1080 26
1
177.5 141 1 7260 24
1
151.58 140 1 6120 20
1
149.27 130 1 4800 20
1
179.31 141 1 6660 19
1
133.36 140 1 5760 18
1
151.62 130 1 5100 17
1
103.72 120 1 3030 17
1
0.79 141 1 30 17
1
0.24 141 1 30 17
1
0.04 141 1 30 17
1
126.27 130 1 5280 16
1
1.91 141 1 30 16
1
1.18 141 1 60 16
1
0.46 141 1 30 16
1
0.2 141 1 30 16
1
189.38 140 1 6870 15
1
47.26 111 1 2070 15
1
3.05 141 1 30 15
1
1.58 141 1 0 15
1
1.08 141 1 30 15
1
0.85 141 1 30 15
1
0.27 141 1 0 15
1
0.04 141 1 0 15
1
0 141 1 0 15
1
95.17 120 1 3930 14
1
91.11 120 1 3780 14
1
89.73 120 1 3600 14
1
37.62 76 1 1290 14
1
3.27 141 1 90 14
1
0.6 141 1 30 14
1
0.57 141 1 30 14
1
0.26 141 1 30 14
1
0.23 141 1 30 14
1
0 141 1 0 14
1
1.02 141 1 30 13
1
0.62 141 1 60 13
1
0.2 141 1 30 13
1
0 141 1 0 13
1
0 141 1 0 13
1
0 141 1 30 13
1
0 141 1 0 13
1
109.32 140 1 6210 12
1
2.65 101 1 30 12
1
2.59 141 1 30 12
1
2.41 141 1 30 12
1
0.64 141 1 30 12
1
0.5 141 1 30 12
1
0.48 141 1 0 12
1
0.47 141 1 30 12
1
0.38 141 1 30 12
1
0.05 141 1 0 12
1
0.02 141 1 30 12
1
0 141 1 30 12
1
132.24 130 1 4890 11
1
77.34 111 1 2160 11
1
1 101 1 60 11
1
0.81 101 1 60 11
1
0.59 101 1 30 11
1
0.59 101 1 30 11
1
0.23 101 1 30 11
1
0.18 101 1 30 11
1
0 130 1 4770 11
1
0 101 1 30 11
1
0 101 1 0 11
1
111.37 120 1 3300 10
1
0.53 100 1 30 10
1
0.5 101 1 30 10
1
0.34 101 1 30 10
1
0.27 100 1 30 10
1
0.23 100 1 0 10
1
0.22 101 1 30 10
1
0.05 100 1 30 10
1
0.03 100 1 30 10
1
0.03 100 1 30 10
1
0 100 1 30 10
1
0 100 1 0 10
1
0 100 1 0 10
1
0 100 1 30 10
1
0 100 1 0 10
1
127.21 120 1 3480 9
1
97.89 120 1 4020 9
1
94.17 120 1 3840 9
1
23.73 76 1 1380 9
1
2.17 97 1 30 9
1
1.15 97 1 0 9
1
0.95 97 1 30 9
1
0.77 97 1 60 9
1
0.64 97 1 30 9
1
0.58 97 1 0 9
1
0.5 97 1 30 9
1
0.3 97 1 30 9
1
0.28 97 1 30 9
1
0.25 97 1 30 9
1
0.24 97 1 0 9
1
0.21 97 1 30 9
1
0.21 97 1 30 9
1
0.02 97 1 0 9
1
0 100 1 0 9
1
0 97 1 30 9
1
131.36 111 1 6930 8
1
111.32 120 1 3810 8
1
100.76 120 1 3690 8
1
76.24 120 1 3630 8
1
49.15 72 1 1470 8
1
5.45 43 1 240 8
1
4.11 97 1 30 8
1
2.35 97 1 30 8
1
1.3 97 1 60 8
1
0.75 97 1 0 8
1
0.72 97 1 30 8
1
0.71 97 1 30 8
1
0.58 97 1 30 8
1
0.46 97 1 30 8
1
0.44 97 1 30 8
1
0.42 97 1 30 8
1
0.36 97 1 30 8
1
0.32 97 1 30 8
1
0.29 97 1 30 8
1
0.24 97 1 30 8
1
0.23 97 1 30 8
1
0.06 97 1 30 8
1
0.05 97 1 0 8
1
0.03 97 1 0 8
1
0.02 97 1 0 8
1
0.02 97 1 30 8
1
0 97 1 30 8
1
0 97 1 30 8
1
0 97 1 0 8
1
0 97 1 0 8
1
0 97 1 0 8
1
91.78 111 1 2490 7
1
76.76 120 1 3120 7
1
71.61 111 1 2010 7
1
67.19 75 1 1170 7
1
62.27 111 1 2220 7
1
61.81 67 1 1200 7
1
61.6 120 1 3630 7
1
58.81 73 1 1260 7
1
55.72 67 1 1320 7
1
53.69 111 1 2250 7
1
51.35 111 1 2640 7
1
50.38 120 1 3330 7
1
49.45 75 1 1260 7
1
48.64 76 1 1260 7
1
44.39 70 1 1080 7
1
39.93 67 1 1260 7
1
36.92 67 1 1350 7
1
34.02 70 1 1260 7
1
33.03 70 1 1170 7
1
29.93 72 1 1050 7
1
28.54 72 1 960 7
1
28.19 69 1 1140 7
1
26.42 76 1 1260 7
1
20.71 67 1 1290 7
1
14.66 38 1 90 7
1
13.9 43 1 180 7
1
7.29 42 1 120 7
1
6.07 41 1 120 7
1
5.49 36 1 30 7
1
4.55 41 1 270 7
1
2.74 97 1 0 7
1
2.58 43 1 210 7
1
2.57 97 1 30 7
1
2.05 38 1 60 7
1
1.25 43 1 270 7
1
1.09 36 1 30 7
1
1.04 36 1 30 7
1
0.99 36 1 30 7
1
0.99 36 1 30 7
1
0.87 36 1 30 7
1
0.64 97 1 30 7
1
0.62 36 1 30 7
1
0.59 97 1 30 7
1
0.55 97 1 30 7
1
0.53 97 1 60 7
1
0.5 97 1 30 7
1
0.49 97 1 0 7
1
0.46 97 1 30 7
1
